inference-A-1,218.09,1266.09,1407.10,1724,16345
inference-A-1,217.59,1228.76,1371.77,1687,16332
inference-A-1,217.97,1233.36,1394.96,1647,16489
inference-A-1,217.16,1276.09,1437.81,1653,16521
inference-A-1,216.53,1279.27,1451.27,1718,16573
inference-A-1,216.18,921.91,1091.97,1494,16598
inference-A-1,216.65,1392.16,1562.90,1639,16505
inference-A-1,218.43,1498.89,1627.69,1772,16524
inference-A-1,217.96,1508.23,1649.93,1922,17182
inference-A-1,217.29,1228.32,1364.70,1648,17531
inference-A-1,217.31,1138.27,1294.48,1560,17391
inference-A-1,216.78,724.48,898.09,1153,17362
inference-A-1,217.58,1087.60,1229.64,1259,17276
inference-A-1,219.56,1210.04,1324.64,1621,18802
inference-A-1,218.04,1003.64,1193.39,1454,17344
inference-A-1,217.59,963.83,1111.11,1347,17345
inference-A-1,216.46,660.52,832.19,966,17308
inference-A-1,220.56,1249.33,1359.50,1551,17394
inference-A-1,217.81,1148.72,1569.30,1855,18607
inference-A-1,217.7,1034.71,1170.04,1406,17542
inference-A-1,216.8,698.03,1039.86,1411,17382
inference-A-1,217.28,960.89,1123.86,1063,17361
inference-A-1,220.1,1242.85,1350.48,1636,18193
inference-A-1,217.91,1048.50,1216.17,1491,17374
inference-A-1,217.25,1038.80,1195.81,1441,17493
inference-A-1,216.13,706.71,881.05,1032,17584
inference-A-1,219.77,1152.96,1264.36,1401,18332
inference-A-1,218.54,1188.36,1319.35,1652,18241
inference-A-1,218.27,1050.30,1197.57,1452,17805
inference-A-1,216.97,928.53,1093.72,1318,17781
inference-A-1,216.39,645.31,817.24,873,17334
inference-A-1,221.31,758.58,870.30,1080,17275
inference-A-1,218.27,367.35,513.66,605,15503
inference-A-1,221.65,965.41,1083.17,1308,16415
inference-A-1,218.7,671.87,794.05,1006,16278
inference-A-1,216.56,608.06,780.30,822,15660
inference-A-1,220.65,804.56,907.94,1138,16720
inference-A-1,218.02,386.46,518.53,615,15586
inference-A-1,221.29,1027.43,1122.22,1315,16443
inference-A-1,219.38,645.85,765.89,975,16345
inference-A-1,216.79,643.54,818.75,886,15754
inference-A-2,215.05,0.93,272.48,293,51
inference-A-2,233.42,1.43,157.71,223,56
inference-A-2,234.39,0.41,90.69,124,30
inference-A-2,234.4,4.01,82.80,132,0
inference-A-2,239.29,1787.42,1831.31,2332,4
inference-A-2,223.28,1912.57,2092.38,2629,3026
inference-A-2,216.41,1534.57,1822.16,2038,13656
inference-A-2,218.82,2566.56,2716.71,3263,17601
inference-A-2,216.96,2123.15,2294.38,2438,11672
inference-A-2,216.9,2000.00,2168.69,2683,11030
inference-A-2,217.22,2044.91,2241.43,2624,10281
inference-A-2,216.89,1674.64,1847.88,2084,10542
inference-A-2,217.28,1427.54,2482.89,3530,10964
inference-A-2,217.06,1144.74,1305.57,1608,10240
inference-A-2,217.14,1074.37,1231.52,1465,10209
inference-A-2,217.18,890.03,1052.35,1349,10215
inference-A-2,216.41,747.74,927.84,1017,10254
inference-A-2,221.44,1138.11,1248.66,1413,10212
inference-A-2,219.54,1291.26,1416.47,1722,10851
inference-A-2,217.35,1107.93,1250.94,1509,10217
inference-A-2,217.12,1292.10,1483.65,1810,10260
inference-A-2,216.29,1742.20,1978.66,2353,11929
inference-A-2,216.77,1523.75,1697.90,1956,14679
inference-A-2,217.07,1397.88,1562.74,1820,15002
inference-A-2,217.8,1402.69,1539.22,1859,14336
inference-A-2,218.59,1421.80,1558.83,1976,13926
inference-A-2,217.97,1627.62,1762.28,2101,14155
inference-A-2,216.79,1657.36,1849.98,2205,14933
inference-A-2,216.41,1581.21,1772.24,2005,15153
inference-A-2,216.55,1222.45,1431.23,1695,15716
inference-A-2,216.31,1032.20,1239.42,1687,15682
inference-A-2,216.36,1013.83,1215.16,1391,15668
inference-A-2,217.33,1161.85,1334.07,1472,15696
inference-A-2,218.76,1171.95,1315.04,1518,15953
inference-A-2,219.1,1297.97,1441.61,1689,15921
inference-A-2,218.52,1393.76,1558.99,1867,15879
inference-A-2,217.96,1438.23,1595.33,1909,16369
inference-A-2,217.21,1371.74,1554.50,1901,15801
inference-A-2,217.27,1252.02,1445.72,1758,16482
inference-A-2,216.91,1190.11,1374.45,1660,16620
inference-A-2,216.95,1207.02,1393.92,1641,16698
inference-A-2,216.39,1161.16,1362.99,1659,16668
inference-A-2,216.17,980.73,1178.03,1490,16785
inference-A-2,216.38,943.27,1145.57,1345,16704
inference-A-2,218.55,1162.09,1315.54,1464,16697
inference-A-2,219.4,1229.89,1415.46,1668,16921
inference-A-2,218.22,1060.51,1240.22,1553,17830
inference-A-2,217.24,977.28,1427.41,1832,18124
inference-A-2,216.36,743.96,970.06,1289,16668
inference-A-2,217.19,954.17,1126.04,1225,18201
inference-A-2,219.82,1299.20,1438.72,1811,18251
inference-A-2,217.68,1128.19,1437.30,1828,17414
inference-A-2,217.13,1154.87,1375.65,1773,17461
inference-A-2,216.24,724.18,909.92,1078,17400
inference-A-2,219.92,1243.69,1374.06,1560,17573
inference-A-2,218.64,1197.54,1359.82,1674,18757
inference-A-2,217.31,1050.65,2445.21,2526,17541
inference-A-2,217.13,879.90,1167.50,1566,17528
inference-A-2,216.54,872.32,1129.36,1113,17510
inference-A-2,220.01,1269.63,1412.63,1700,18394
inference-A-2,217.85,1011.45,1168.85,1455,17453
inference-A-2,217.2,1008.08,1177.52,1455,17686
inference-A-2,216.61,707.21,916.06,1223,17675
inference-A-2,216.96,1077.27,1238.22,1360,18480
inference-A-2,218.7,1223.63,1381.62,1756,18598
inference-A-2,217.83,1043.46,1204.86,1464,17965
inference-A-2,217.21,925.35,1173.72,1482,17982
inference-A-2,216.68,594.21,827.14,909,17292
inference-A-2,219.83,826.61,963.89,1205,16660
inference-A-2,218.3,337.41,525.38,705,15771
inference-A-2,221.38,940.07,1063.14,1220,16496
inference-A-2,219.64,693.93,832.01,1056,16343
inference-A-2,216.71,555.95,734.06,794,15717
inference-A-2,220.93,857.35,979.71,1227,17410
inference-A-2,217.65,394.88,557.54,726,15720
inference-A-2,221.12,909.33,1030.79,1189,16609
inference-A-2,219.39,700.14,969.86,1089,16394
inference-A-2,217.06,555.73,830.38,935,15739
inference-A-3,215.24,0.43,307.98,321,56
inference-A-3,228.97,1.37,151.44,218,56
inference-A-3,231.92,0.46,89.37,108,35
inference-A-3,230.06,0.32,87.13,139,0
inference-A-3,229.55,1851.06,1897.47,2418,4
inference-A-3,217.05,1723.84,1893.17,2474,3158
inference-A-3,216.69,1542.63,1720.62,1777,13895
inference-A-3,219.65,2457.14,2571.40,3059,17712
inference-A-3,216.66,1955.09,2203.56,2529,11668
inference-A-3,216.56,1689.50,1872.73,2466,11068
inference-A-3,217.13,2247.75,2423.57,2676,10261
inference-A-3,216.55,1761.49,1942.47,2230,10528
inference-A-3,216.87,1319.52,1634.35,1904,10556
inference-A-3,218.03,1142.53,4406.92,6871,10375
inference-A-3,222.8,1229.82,2648.37,2460,10627
inference-A-3,216.81,750.19,1267.50,2020,9996
inference-A-3,217.14,963.16,1274.40,1161,10253
inference-A-3,220.15,1243.13,1350.89,1558,10717
inference-A-3,217.61,1234.24,1448.89,1811,10520
inference-A-3,217.89,1086.12,1237.25,1487,10399
inference-A-3,217.45,1217.93,1379.30,1706,10349
inference-A-3,216.93,1725.56,1910.04,2240,11667
inference-A-3,216.92,1632.79,1808.26,2061,14664
inference-A-3,216.61,1436.67,1621.84,1884,15084
inference-A-3,217.45,1445.74,1601.56,1881,14510
inference-A-3,218.05,1446.01,1576.78,1940,14463
inference-A-3,218.59,1579.64,1707.15,2159,14355
inference-A-3,217.15,1697.04,1937.21,2289,14992
inference-A-3,216.61,1695.95,1867.53,2091,15123
inference-A-3,216.63,1228.31,1402.76,1671,15775
inference-A-3,216.57,934.68,1110.54,1528,15709
inference-A-3,217.01,1175.87,1349.71,1387,15671
inference-A-3,218.32,1142.82,1292.16,1530,15636
inference-A-3,219.73,1244.17,1411.40,1575,15642
inference-A-3,219.41,1355.94,1486.99,1755,16507
inference-A-3,218.81,1330.99,1456.20,1728,15939
inference-A-3,218.17,1374.71,1511.21,1783,15763
inference-A-3,217.42,1270.93,1421.55,1743,15781
inference-A-3,217.24,1224.09,1376.13,1625,16461
inference-A-3,217.14,1250.45,1414.55,1681,16696
inference-A-3,217.09,1220.03,1385.62,1654,16653
inference-A-3,216.51,1215.60,1396.16,1649,16717
inference-A-3,216.4,897.20,1078.09,1396,16720
inference-A-3,217.27,1019.34,1184.75,1335,16742
inference-A-3,219.89,1212.91,1332.47,1442,17343
inference-A-3,219.77,1254.41,1372.37,1620,17136
inference-A-3,218.3,1051.72,1178.50,1443,17655
inference-A-3,217.97,1009.82,1155.24,1436,17453
inference-A-3,216.87,733.18,905.63,1088,17429
inference-A-3,217.89,950.74,1090.85,1161,18163
inference-A-3,220.3,1228.48,1338.97,1630,18216
inference-A-3,218.0,1025.15,1179.15,1427,17417
inference-A-3,217.59,973.52,1129.93,1383,17578
inference-A-3,216.37,665.55,841.51,1008,17515
inference-A-3,219.91,1146.41,1259.54,1391,18293
inference-A-3,219.25,1274.29,1393.17,1701,18085
inference-A-3,217.48,1005.90,1157.68,1416,17496
inference-A-3,217.25,814.67,1021.90,1404,17574
inference-A-3,216.73,914.34,1092.59,992,17455
inference-A-3,220.14,1312.78,1425.62,1699,18733
inference-A-3,218.08,1076.66,1218.01,1490,17884
inference-A-3,218.05,1044.00,1185.81,1422,17645
inference-A-3,216.93,697.43,871.80,1106,17684
inference-A-3,218.07,1048.05,1187.13,1256,17724
inference-A-3,219.71,1212.49,1379.12,1720,18526
inference-A-3,218.01,1043.40,1186.28,1427,18611
inference-A-3,217.22,927.35,1086.51,1317,17985
inference-A-3,216.62,611.76,796.10,849,17245
inference-A-3,219.7,828.73,947.35,1156,16725
inference-A-3,218.12,349.38,480.04,656,15781
inference-A-3,220.16,941.48,1099.24,1254,16555
inference-A-3,219.38,712.62,1051.10,1267,16538
inference-A-3,216.65,610.07,782.67,826,15785
inference-A-3,220.99,886.44,1034.69,1285,16792
inference-A-3,218.55,400.92,536.78,686,16431
inference-A-3,221.73,940.98,1043.88,1204,15878
inference-A-3,218.24,709.11,833.95,1045,17047
inference-A-3,217.23,569.05,732.67,773,15946
inference-A-4,215.75,0.89,227.57,213,60
inference-A-4,231.65,2.65,156.98,237,60
inference-A-4,234.49,0.46,85.32,107,35
inference-A-4,232.51,13.97,106.81,172,0
inference-A-4,226.93,1877.57,1940.19,2446,9
inference-A-4,216.62,1897.25,2080.43,2668,3270
inference-A-4,216.65,1472.45,1657.21,1796,14006
inference-A-4,219.55,2505.64,2629.41,3179,18191
inference-A-4,216.88,2058.96,2233.65,2370,11729
inference-A-4,217.4,1830.41,1999.01,2649,11080
inference-A-4,216.82,2158.48,2347.32,2578,10345
inference-A-4,216.24,1688.80,1861.32,2118,10566
inference-A-4,217.06,1292.74,1463.05,1700,10696
inference-A-4,217.9,1094.77,1248.38,1519,10366
inference-A-4,217.61,997.83,1157.71,1448,10312
inference-A-4,216.8,1161.37,1339.90,1591,10211
inference-A-4,216.36,680.26,940.20,1128,10378
inference-A-4,220.22,1196.31,1611.43,1948,10399
inference-A-4,219.41,1211.39,1591.64,1855,10989
inference-A-4,218.27,1078.73,1335.20,1704,10323
inference-A-4,217.51,1329.10,1814.51,2244,10459
inference-A-4,217.06,1884.87,2060.33,2423,11866
inference-A-4,216.8,1715.80,1892.11,2136,14697
inference-A-4,217.03,1611.16,1796.55,2064,15079
inference-A-4,217.77,1604.37,1799.56,2135,14445
inference-A-4,217.91,1685.87,1827.21,2239,14396
inference-A-4,217.87,1707.68,1843.28,2295,14386
inference-A-4,216.88,1764.73,1940.41,2287,15096
inference-A-4,216.65,1939.88,2115.97,2266,15202
inference-A-4,216.67,1246.94,1423.94,1698,15804
inference-A-4,216.4,1092.90,1271.25,1590,15762
inference-A-4,216.55,1068.17,1241.69,1408,15725
inference-A-4,218.15,1127.82,1269.14,1462,15650
inference-A-4,219.65,1256.98,1401.13,1566,15590
inference-A-4,218.92,1331.65,1457.17,1708,16198
inference-A-4,218.81,1350.18,1485.47,1769,16367
inference-A-4,218.17,1329.00,1469.59,1742,15781
inference-A-4,217.54,1235.37,1380.80,1692,15850
inference-A-4,217.43,1219.88,1368.79,1614,16530
inference-A-4,217.66,1234.91,1391.30,1682,16714
inference-A-4,216.93,1220.21,1407.61,1683,16705
inference-A-4,216.59,1245.30,1417.70,1667,16775
inference-A-4,216.42,967.45,1140.13,1465,16815
inference-A-4,216.92,1140.79,1309.87,1448,16718
